Ctes,Segmento,Tipo,Mes,Anio,Edad
9,Ingresos Marginales,Credito,Jun,2016,25 a 30
7,Ingresos Marginales,Credito,Jun,2016,25 a 30
10,Ingresos Marginales,Credito,Jun,2016,25 a 30
7,Ingresos Marginales,Credito,Jun,2016,25 a 30
7,Ingresos Marginales,Credito,Jun,2016,35 a 45
12,Ingresos Marginales,Credito,Jun,2016,35 a 45
5,Ingresos Marginales,Credito,Jun,2016,35 a 45
4,Ingresos Marginales,Credito,Jun,2016,35 a 45
6,Ingresos Marginales,Credito,Jun,2016,35 a 45
1,Ingresos Marginales,Credito,Jun,2016,35 a 45
4,Ingresos Marginales,Credito,Jun,2016,35 a 45
2,Ingresos Marginales,Credito,Jun,2016,35 a 45
3,Ingresos Marginales,Credito,Jun,2016,35 a 45
2,Ingresos Marginales,Credito,Jun,2016,35 a 45
6,Ingresos Marginales,Credito,Jun,2016,45 a 55
3,Ingresos Marginales,Credito,Jun,2016,45 a 55
6,Ingresos Marginales,Credito,Jun,2016,45 a 55
5,Ingresos Marginales,Credito,Jun,2016,45 a 55
2,Ingresos Marginales,Credito,Jun,2016,45 a 55
4,Ingresos Marginales,Credito,Jun,2016,45 a 55
4,Ingresos Marginales,Credito,Jun,2016,45 a 55
4,Ingresos Marginales,Credito,Jun,2016,45 a 55
3,Ingresos Marginales,Credito,Jun,2016,45 a 55
4,Ingresos Marginales,Credito,Jun,2016,45 a 55
3,Ingresos Marginales,Credito,Jun,2016,55 a 65
6,Ingresos Marginales,Credito,Jun,2016,55 a 65
7,Ingresos Marginales,Credito,Jun,2016,55 a 65
7,Ingresos Marginales,Credito,Jun,2016,55 a 65
7,Ingresos Marginales,Credito,Jun,2016,55 a 65
6,Ingresos Marginales,Credito,Jun,2016,55 a 65
5,Ingresos Marginales,Credito,Jun,2016,55 a 65
5,Ingresos Marginales,Credito,Jun,2016,55 a 65
8,Ingresos Marginales,Credito,Jun,2016,55 a 65
3,Ingresos Marginales,Credito,Jun,2016,55 a 65
2,Ingresos Marginales,Credito,Jun,2016,65 +
3,Ingresos Marginales,Credito,Jun,2016,65 +
2,Ingresos Marginales,Credito,Jun,2016,65 +
1,Ingresos Marginales,Credito,Jun,2016,65 +
1,Ingresos Marginales,Credito,Jun,2016,65 +
2,Ingresos Marginales,Credito,Jun,2016,65 +
2,Ingresos Marginales,Credito,Jun,2016,65 +
1,Ingresos Marginales,Credito,Jun,2016,65 +
2,Ingresos Marginales,Credito,Jun,2016,65 +
2,Ingresos Marginales,Credito,Jun,2016,65 +
1,Ingresos Marginales,Credito,Jun,2016,65 +
1,Ingresos Marginales,Credito,Jun,2016,65 +
1,Ingresos Marginales,Credito,Jun,2016,65 +
1,Ingresos Marginales,Credito,Jun,2016,65 +
1,Ingresos Marginales,Credito,Jun,2016,65 +
1,Ingresos Marginales,Credito,Jun,2016,65 +
20,Ingresos Marginales,Credito,Jun,2017,Sin Info
3,Ingresos Marginales,Credito,Jun,2017,18 a 25
19,Ingresos Marginales,Credito,Jun,2017,18 a 25
41,Ingresos Marginales,Credito,Jun,2017,18 a 25
52,Ingresos Marginales,Credito,Jun,2017,18 a 25
48,Ingresos Marginales,Credito,Jun,2017,18 a 25
50,Ingresos Marginales,Credito,Jun,2017,18 a 25
39,Ingresos Marginales,Credito,Jun,2017,25 a 30
29,Ingresos Marginales,Credito,Jun,2017,25 a 30
18,Ingresos Marginales,Credito,Jun,2017,25 a 30
15,Ingresos Marginales,Credito,Jun,2017,25 a 30
12,Ingresos Marginales,Credito,Jun,2017,25 a 30
10,Ingresos Marginales,Credito,Jun,2017,25 a 30
12,Ingresos Marginales,Credito,Jun,2017,25 a 30
16,Ingresos Marginales,Credito,Jun,2017,25 a 30
5,Ingresos Marginales,Credito,Jun,2017,25 a 30
4,Ingresos Marginales,Credito,Jun,2017,25 a 30
6,Ingresos Marginales,Credito,Jun,2017,35 a 45
8,Ingresos Marginales,Credito,Jun,2017,35 a 45
3,Ingresos Marginales,Credito,Jun,2017,35 a 45
2,Ingresos Marginales,Credito,Jun,2017,35 a 45
4,Ingresos Marginales,Credito,Jun,2017,35 a 45
6,Ingresos Marginales,Credito,Jun,2017,35 a 45
5,Ingresos Marginales,Credito,Jun,2017,35 a 45
2,Ingresos Marginales,Credito,Jun,2017,35 a 45
4,Ingresos Marginales,Credito,Jun,2017,35 a 45
1,Ingresos Marginales,Credito,Jun,2017,35 a 45
2,Ingresos Marginales,Credito,Jun,2017,45 a 55
3,Ingresos Marginales,Credito,Jun,2017,45 a 55
5,Ingresos Marginales,Credito,Jun,2017,45 a 55
2,Ingresos Marginales,Credito,Jun,2017,45 a 55
6,Ingresos Marginales,Credito,Jun,2017,45 a 55
4,Ingresos Marginales,Credito,Jun,2017,45 a 55
2,Ingresos Marginales,Credito,Jun,2017,45 a 55
6,Ingresos Marginales,Credito,Jun,2017,45 a 55
5,Ingresos Marginales,Credito,Jun,2017,45 a 55
4,Ingresos Marginales,Credito,Jun,2017,45 a 55
2,Ingresos Marginales,Credito,Jun,2017,55 a 65
4,Ingresos Marginales,Credito,Jun,2017,55 a 65
5,Ingresos Marginales,Credito,Jun,2017,55 a 65
7,Ingresos Marginales,Credito,Jun,2017,55 a 65
3,Ingresos Marginales,Credito,Jun,2017,55 a 65
3,Ingresos Marginales,Credito,Jun,2017,55 a 65
4,Ingresos Marginales,Credito,Jun,2017,55 a 65
3,Ingresos Marginales,Credito,Jun,2017,55 a 65
2,Ingresos Marginales,Credito,Jun,2017,55 a 65
4,Ingresos Marginales,Credito,Jun,2017,55 a 65
1,Ingresos Marginales,Credito,Jun,2017,65 +
2,Ingresos Marginales,Credito,Jun,2017,65 +
1,Ingresos Marginales,Credito,Jun,2017,65 +
2,Ingresos Marginales,Credito,Jun,2017,65 +
1,Ingresos Marginales,Credito,Jun,2017,65 +
1,Ingresos Marginales,Credito,Jun,2017,65 +
1,Ingresos Marginales,Credito,Jun,2017,65 +
1,Ingresos Marginales,Credito,Jun,2017,65 +
2,Ingresos Marginales,Credito,Jun,2017,65 +
1,Ingresos Marginales,Credito,Jun,2017,65 +
1,Ingresos Marginales,Credito,Jun,2017,65 +
150,Ingresos Marginales,Credito,Jul,2016,Sin Info
7,Ingresos Marginales,Credito,Jul,2016,18 a 25
35,Ingresos Marginales,Credito,Jul,2016,18 a 25
33,Ingresos Marginales,Credito,Jul,2016,18 a 25
44,Ingresos Marginales,Credito,Jul,2016,18 a 25
33,Ingresos Marginales,Credito,Jul,2016,18 a 25
33,Ingresos Marginales,Credito,Jul,2016,25 a 30
35,Ingresos Marginales,Credito,Jul,2016,25 a 30
17,Ingresos Marginales,Credito,Jul,2016,25 a 30
19,Ingresos Marginales,Credito,Jul,2016,25 a 30
18,Ingresos Marginales,Credito,Jul,2016,25 a 30
12,Ingresos Marginales,Credito,Jul,2016,25 a 30
17,Ingresos Marginales,Credito,Jul,2016,25 a 30
18,Ingresos Marginales,Credito,Jul,2016,25 a 30
17,Ingresos Marginales,Credito,Jul,2016,25 a 30
14,Ingresos Marginales,Credito,Jul,2016,25 a 30
9,Ingresos Marginales,Credito,Jul,2016,35 a 45
2,Ingresos Marginales,Credito,Jul,2016,35 a 45
2,Ingresos Marginales,Credito,Jul,2016,35 a 45
4,Ingresos Marginales,Credito,Jul,2016,35 a 45
3,Ingresos Marginales,Credito,Jul,2016,35 a 45
7,Ingresos Marginales,Credito,Jul,2016,35 a 45
5,Ingresos Marginales,Credito,Jul,2016,35 a 45
3,Ingresos Marginales,Credito,Jul,2016,35 a 45
2,Ingresos Marginales,Credito,Jul,2016,35 a 45
7,Ingresos Marginales,Credito,Jul,2016,35 a 45
5,Ingresos Marginales,Credito,Jul,2016,45 a 55
6,Ingresos Marginales,Credito,Jul,2016,45 a 55
7,Ingresos Marginales,Credito,Jul,2016,45 a 55
4,Ingresos Marginales,Credito,Jul,2016,45 a 55
4,Ingresos Marginales,Credito,Jul,2016,45 a 55
2,Ingresos Marginales,Credito,Jul,2016,45 a 55
2,Ingresos Marginales,Credito,Jul,2016,45 a 55
5,Ingresos Marginales,Credito,Jul,2016,45 a 55
5,Ingresos Marginales,Credito,Jul,2016,45 a 55
3,Ingresos Marginales,Credito,Jul,2016,45 a 55
9,Ingresos Marginales,Credito,Jul,2016,55 a 65
3,Ingresos Marginales,Credito,Jul,2016,55 a 65
4,Ingresos Marginales,Credito,Jul,2016,55 a 65
4,Ingresos Marginales,Credito,Jul,2016,55 a 65
2,Ingresos Marginales,Credito,Jul,2016,55 a 65
4,Ingresos Marginales,Credito,Jul,2016,55 a 65
2,Ingresos Marginales,Credito,Jul,2016,55 a 65
5,Ingresos Marginales,Credito,Jul,2016,55 a 65
4,Ingresos Marginales,Credito,Jul,2016,55 a 65
4,Ingresos Marginales,Credito,Jul,2016,55 a 65
3,Ingresos Marginales,Credito,Jul,2016,65 +
1,Ingresos Marginales,Credito,Jul,2016,65 +
1,Ingresos Marginales,Credito,Jul,2016,65 +
2,Ingresos Marginales,Credito,Jul,2016,65 +
1,Ingresos Marginales,Credito,Jul,2016,65 +
2,Ingresos Marginales,Credito,Jul,2016,65 +
1,Ingresos Marginales,Credito,Jul,2016,65 +
1,Ingresos Marginales,Credito,Jul,2016,65 +
1,Ingresos Marginales,Credito,Jul,2016,65 +
1,Ingresos Marginales,Credito,Jul,2016,65 +
16,Ingresos Marginales,Credito,Jul,2017,Sin Info
1,Ingresos Marginales,Credito,Jul,2017,18 a 25
23,Ingresos Marginales,Credito,Jul,2017,18 a 25
40,Ingresos Marginales,Credito,Jul,2017,18 a 25
59,Ingresos Marginales,Credito,Jul,2017,18 a 25
50,Ingresos Marginales,Credito,Jul,2017,18 a 25
34,Ingresos Marginales,Credito,Jul,2017,18 a 25
31,Ingresos Marginales,Credito,Jul,2017,25 a 30
27,Ingresos Marginales,Credito,Jul,2017,25 a 30
20,Ingresos Marginales,Credito,Jul,2017,25 a 30
11,Ingresos Marginales,Credito,Jul,2017,25 a 30
16,Ingresos Marginales,Credito,Jul,2017,25 a 30
5,Ingresos Marginales,Credito,Jul,2017,25 a 30
5,Ingresos Marginales,Credito,Jul,2017,25 a 30
13,Ingresos Marginales,Credito,Jul,2017,25 a 30
5,Ingresos Marginales,Credito,Jul,2017,25 a 30
6,Ingresos Marginales,Credito,Jul,2017,25 a 30
4,Ingresos Marginales,Credito,Jul,2017,35 a 45
3,Ingresos Marginales,Credito,Jul,2017,35 a 45
1,Ingresos Marginales,Credito,Jul,2017,35 a 45
8,Ingresos Marginales,Credito,Jul,2017,35 a 45
8,Ingresos Marginales,Credito,Jul,2017,35 a 45
1,Ingresos Marginales,Credito,Jul,2017,35 a 45
2,Ingresos Marginales,Credito,Jul,2017,35 a 45
2,Ingresos Marginales,Credito,Jul,2017,35 a 45
2,Ingresos Marginales,Credito,Jul,2017,35 a 45
4,Ingresos Marginales,Credito,Jul,2017,35 a 45
2,Ingresos Marginales,Credito,Jul,2017,45 a 55
2,Ingresos Marginales,Credito,Jul,2017,45 a 55
4,Ingresos Marginales,Credito,Jul,2017,45 a 55
7,Ingresos Marginales,Credito,Jul,2017,45 a 55
3,Ingresos Marginales,Credito,Jul,2017,45 a 55
2,Ingresos Marginales,Credito,Jul,2017,45 a 55
1,Ingresos Marginales,Credito,Jul,2017,45 a 55
6,Ingresos Marginales,Credito,Jul,2017,45 a 55
4,Ingresos Marginales,Credito,Jul,2017,45 a 55
1,Ingresos Marginales,Credito,Jul,2017,45 a 55
5,Ingresos Marginales,Credito,Jul,2017,55 a 65
4,Ingresos Marginales,Credito,Jul,2017,55 a 65
6,Ingresos Marginales,Credito,Jul,2017,55 a 65
6,Ingresos Marginales,Credito,Jul,2017,55 a 65
4,Ingresos Marginales,Credito,Jul,2017,55 a 65
2,Ingresos Marginales,Credito,Jul,2017,55 a 65
4,Ingresos Marginales,Credito,Jul,2017,55 a 65
3,Ingresos Marginales,Credito,Jul,2017,55 a 65
3,Ingresos Marginales,Credito,Jul,2017,55 a 65
1,Ingresos Marginales,Credito,Jul,2017,65 +
2,Ingresos Marginales,Credito,Jul,2017,65 +
1,Ingresos Marginales,Credito,Jul,2017,65 +
2,Ingresos Marginales,Credito,Jul,2017,65 +
1,Ingresos Marginales,Credito,Jul,2017,65 +
1,Ingresos Marginales,Credito,Jul,2017,65 +
3,Ingresos Marginales,Credito,Jul,2017,65 +
1,Ingresos Marginales,Credito,Jul,2017,65 +
1,Ingresos Marginales,Credito,Jul,2017,65 +
1,Ingresos Marginales,Credito,Jul,2017,65 +
89,Ingresos Marginales,Credito,Aug,2016,Sin Info
11,Ingresos Marginales,Credito,Aug,2016,18 a 25
28,Ingresos Marginales,Credito,Aug,2016,18 a 25
50,Ingresos Marginales,Credito,Aug,2016,18 a 25
39,Ingresos Marginales,Credito,Aug,2016,18 a 25
44,Ingresos Marginales,Credito,Aug,2016,18 a 25
32,Ingresos Marginales,Credito,Aug,2016,25 a 30
24,Ingresos Marginales,Credito,Aug,2016,25 a 30
19,Ingresos Marginales,Credito,Aug,2016,25 a 30
15,Ingresos Marginales,Credito,Aug,2016,25 a 30
11,Ingresos Marginales,Credito,Aug,2016,25 a 30
6,Ingresos Marginales,Credito,Aug,2016,25 a 30
12,Ingresos Marginales,Credito,Aug,2016,25 a 30
9,Ingresos Marginales,Credito,Aug,2016,25 a 30
5,Ingresos Marginales,Credito,Aug,2016,25 a 30
9,Ingresos Marginales,Credito,Aug,2016,25 a 30
3,Ingresos Marginales,Credito,Aug,2016,35 a 45
6,Ingresos Marginales,Credito,Aug,2016,35 a 45
3,Ingresos Marginales,Credito,Aug,2016,35 a 45
4,Ingresos Marginales,Credito,Aug,2016,35 a 45
3,Ingresos Marginales,Credito,Aug,2016,35 a 45
5,Ingresos Marginales,Credito,Aug,2016,35 a 45
3,Ingresos Marginales,Credito,Aug,2016,35 a 45
3,Ingresos Marginales,Credito,Aug,2016,35 a 45
9,Ingresos Marginales,Credito,Aug,2016,35 a 45
7,Ingresos Marginales,Credito,Aug,2016,35 a 45
5,Ingresos Marginales,Credito,Aug,2016,45 a 55
5,Ingresos Marginales,Credito,Aug,2016,45 a 55
5,Ingresos Marginales,Credito,Aug,2016,45 a 55
4,Ingresos Marginales,Credito,Aug,2016,45 a 55
5,Ingresos Marginales,Credito,Aug,2016,45 a 55
7,Ingresos Marginales,Credito,Aug,2016,45 a 55
3,Ingresos Marginales,Credito,Aug,2016,45 a 55
2,Ingresos Marginales,Credito,Aug,2016,45 a 55
3,Ingresos Marginales,Credito,Aug,2016,45 a 55
5,Ingresos Marginales,Credito,Aug,2016,55 a 65
3,Ingresos Marginales,Credito,Aug,2016,55 a 65
3,Ingresos Marginales,Credito,Aug,2016,55 a 65
3,Ingresos Marginales,Credito,Aug,2016,55 a 65
6,Ingresos Marginales,Credito,Aug,2016,55 a 65
2,Ingresos Marginales,Credito,Aug,2016,55 a 65
4,Ingresos Marginales,Credito,Aug,2016,55 a 65
3,Ingresos Marginales,Credito,Aug,2016,55 a 65
6,Ingresos Marginales,Credito,Aug,2016,55 a 65
4,Ingresos Marginales,Credito,Aug,2016,55 a 65
2,Ingresos Marginales,Credito,Aug,2016,65 +
4,Ingresos Marginales,Credito,Aug,2016,65 +
3,Ingresos Marginales,Credito,Aug,2016,65 +
3,Ingresos Marginales,Credito,Aug,2016,65 +
1,Ingresos Marginales,Credito,Aug,2016,65 +
1,Ingresos Marginales,Credito,Aug,2016,65 +
3,Ingresos Marginales,Credito,Aug,2016,65 +
1,Ingresos Marginales,Credito,Aug,2016,65 +
2,Ingresos Marginales,Credito,Aug,2016,65 +
1,Ingresos Marginales,Credito,Aug,2016,65 +
1,Ingresos Marginales,Credito,Aug,2016,65 +
2,Ingresos Marginales,Credito,Aug,2016,65 +
1,Ingresos Marginales,Credito,Aug,2016,65 +
8,Ingresos Marginales,Credito,Aug,2017,Sin Info
2,Ingresos Marginales,Credito,Aug,2017,18 a 25
21,Ingresos Marginales,Credito,Aug,2017,18 a 25
34,Ingresos Marginales,Credito,Aug,2017,18 a 25
58,Ingresos Marginales,Credito,Aug,2017,18 a 25
57,Ingresos Marginales,Credito,Aug,2017,18 a 25
43,Ingresos Marginales,Credito,Aug,2017,18 a 25
37,Ingresos Marginales,Credito,Aug,2017,25 a 30
10,Ingresos Marginales,Credito,Aug,2017,25 a 30
14,Ingresos Marginales,Credito,Aug,2017,25 a 30
9,Ingresos Marginales,Credito,Aug,2017,25 a 30
16,Ingresos Marginales,Credito,Aug,2017,25 a 30
8,Ingresos Marginales,Credito,Aug,2017,25 a 30
3,Ingresos Marginales,Credito,Aug,2017,25 a 30
5,Ingresos Marginales,Credito,Aug,2017,25 a 30
7,Ingresos Marginales,Credito,Aug,2017,25 a 30
7,Ingresos Marginales,Credito,Aug,2017,25 a 30
2,Ingresos Marginales,Credito,Aug,2017,35 a 45
3,Ingresos Marginales,Credito,Aug,2017,35 a 45
3,Ingresos Marginales,Credito,Aug,2017,35 a 45
1,Ingresos Marginales,Credito,Aug,2017,35 a 45
2,Ingresos Marginales,Credito,Aug,2017,35 a 45
5,Ingresos Marginales,Credito,Aug,2017,35 a 45
4,Ingresos Marginales,Credito,Aug,2017,35 a 45
4,Ingresos Marginales,Credito,Aug,2017,35 a 45
3,Ingresos Marginales,Credito,Aug,2017,45 a 55
2,Ingresos Marginales,Credito,Aug,2017,45 a 55
4,Ingresos Marginales,Credito,Aug,2017,45 a 55
3,Ingresos Marginales,Credito,Aug,2017,45 a 55
1,Ingresos Marginales,Credito,Aug,2017,45 a 55
5,Ingresos Marginales,Credito,Aug,2017,45 a 55
3,Ingresos Marginales,Credito,Aug,2017,45 a 55
4,Ingresos Marginales,Credito,Aug,2017,45 a 55
2,Ingresos Marginales,Credito,Aug,2017,55 a 65
5,Ingresos Marginales,Credito,Aug,2017,55 a 65
5,Ingresos Marginales,Credito,Aug,2017,55 a 65
2,Ingresos Marginales,Credito,Aug,2017,55 a 65
3,Ingresos Marginales,Credito,Aug,2017,55 a 65
2,Ingresos Marginales,Credito,Aug,2017,55 a 65
3,Ingresos Marginales,Credito,Aug,2017,55 a 65
3,Ingresos Marginales,Credito,Aug,2017,55 a 65
3,Ingresos Marginales,Credito,Aug,2017,55 a 65
1,Ingresos Marginales,Credito,Aug,2017,55 a 65
4,Ingresos Marginales,Credito,Aug,2017,65 +
1,Ingresos Marginales,Credito,Aug,2017,65 +
1,Ingresos Marginales,Credito,Aug,2017,65 +
3,Ingresos Marginales,Credito,Aug,2017,65 +
4,Ingresos Marginales,Credito,Aug,2017,65 +
1,Ingresos Marginales,Credito,Aug,2017,65 +
2,Ingresos Marginales,Credito,Aug,2017,65 +
1,Ingresos Marginales,Credito,Aug,2017,65 +
2,Ingresos Marginales,Credito,Aug,2017,65 +
2,Ingresos Marginales,Credito,Aug,2017,65 +
2,Ingresos Marginales,Credito,Aug,2017,65 +
1,Ingresos Marginales,Credito,Aug,2017,65 +
57,Ingresos Marginales,Credito,Sep,2016,Sin Info
13,Ingresos Marginales,Credito,Sep,2016,18 a 25
35,Ingresos Marginales,Credito,Sep,2016,18 a 25
41,Ingresos Marginales,Credito,Sep,2016,18 a 25
48,Ingresos Marginales,Credito,Sep,2016,18 a 25
38,Ingresos Marginales,Credito,Sep,2016,18 a 25
30,Ingresos Marginales,Credito,Sep,2016,25 a 30
35,Ingresos Marginales,Credito,Sep,2016,25 a 30
19,Ingresos Marginales,Credito,Sep,2016,25 a 30
8,Ingresos Marginales,Credito,Sep,2016,25 a 30
5,Ingresos Marginales,Credito,Sep,2016,25 a 30
7,Ingresos Marginales,Credito,Sep,2016,25 a 30
8,Ingresos Marginales,Credito,Sep,2016,25 a 30
7,Ingresos Marginales,Credito,Sep,2016,25 a 30
6,Ingresos Marginales,Credito,Sep,2016,25 a 30
4,Ingresos Marginales,Credito,Sep,2016,25 a 30
7,Ingresos Marginales,Credito,Sep,2016,35 a 45
2,Ingresos Marginales,Credito,Sep,2016,35 a 45
4,Ingresos Marginales,Credito,Sep,2016,35 a 45
2,Ingresos Marginales,Credito,Sep,2016,35 a 45
6,Ingresos Marginales,Credito,Sep,2016,35 a 45
3,Ingresos Marginales,Credito,Sep,2016,35 a 45
7,Ingresos Marginales,Credito,Sep,2016,35 a 45
4,Ingresos Marginales,Credito,Sep,2016,35 a 45
1,Ingresos Marginales,Credito,Sep,2016,35 a 45
3,Ingresos Marginales,Credito,Sep,2016,35 a 45
2,Ingresos Marginales,Credito,Sep,2016,45 a 55
1,Ingresos Marginales,Credito,Sep,2016,45 a 55
3,Ingresos Marginales,Credito,Sep,2016,45 a 55
5,Ingresos Marginales,Credito,Sep,2016,45 a 55
2,Ingresos Marginales,Credito,Sep,2016,45 a 55
3,Ingresos Marginales,Credito,Sep,2016,45 a 55
5,Ingresos Marginales,Credito,Sep,2016,45 a 55
3,Ingresos Marginales,Credito,Sep,2016,45 a 55
1,Ingresos Marginales,Credito,Sep,2016,45 a 55
3,Ingresos Marginales,Credito,Sep,2016,45 a 55
6,Ingresos Marginales,Credito,Sep,2016,55 a 65
2,Ingresos Marginales,Credito,Sep,2016,55 a 65
3,Ingresos Marginales,Credito,Sep,2016,55 a 65
4,Ingresos Marginales,Credito,Sep,2016,55 a 65
3,Ingresos Marginales,Credito,Sep,2016,55 a 65
1,Ingresos Marginales,Credito,Sep,2016,55 a 65
3,Ingresos Marginales,Credito,Sep,2016,55 a 65
3,Ingresos Marginales,Credito,Sep,2016,55 a 65
3,Ingresos Marginales,Credito,Sep,2016,55 a 65
6,Ingresos Marginales,Credito,Sep,2016,55 a 65
2,Ingresos Marginales,Credito,Sep,2016,65 +
1,Ingresos Marginales,Credito,Sep,2016,65 +
1,Ingresos Marginales,Credito,Sep,2016,65 +
1,Ingresos Marginales,Credito,Sep,2016,65 +
1,Ingresos Marginales,Credito,Sep,2016,65 +
64,Ingresos Marginales,Credito,Oct,2016,Sin Info
1,Ingresos Marginales,Credito,Oct,2016,18 a 25
22,Ingresos Marginales,Credito,Oct,2016,18 a 25
57,Ingresos Marginales,Credito,Oct,2016,18 a 25
65,Ingresos Marginales,Credito,Oct,2016,18 a 25
60,Ingresos Marginales,Credito,Oct,2016,18 a 25
37,Ingresos Marginales,Credito,Oct,2016,18 a 25
39,Ingresos Marginales,Credito,Oct,2016,25 a 30
29,Ingresos Marginales,Credito,Oct,2016,25 a 30
11,Ingresos Marginales,Credito,Oct,2016,25 a 30
7,Ingresos Marginales,Credito,Oct,2016,25 a 30
4,Ingresos Marginales,Credito,Oct,2016,25 a 30
7,Ingresos Marginales,Credito,Oct,2016,25 a 30
4,Ingresos Marginales,Credito,Oct,2016,25 a 30
6,Ingresos Marginales,Credito,Oct,2016,25 a 30
4,Ingresos Marginales,Credito,Oct,2016,25 a 30
5,Ingresos Marginales,Credito,Oct,2016,25 a 30
6,Ingresos Marginales,Credito,Oct,2016,35 a 45
5,Ingresos Marginales,Credito,Oct,2016,35 a 45
5,Ingresos Marginales,Credito,Oct,2016,35 a 45
3,Ingresos Marginales,Credito,Oct,2016,35 a 45
4,Ingresos Marginales,Credito,Oct,2016,35 a 45
1,Ingresos Marginales,Credito,Oct,2016,35 a 45
4,Ingresos Marginales,Credito,Oct,2016,35 a 45
1,Ingresos Marginales,Credito,Oct,2016,35 a 45
3,Ingresos Marginales,Credito,Oct,2016,35 a 45
4,Ingresos Marginales,Credito,Oct,2016,35 a 45
2,Ingresos Marginales,Credito,Oct,2016,45 a 55
4,Ingresos Marginales,Credito,Oct,2016,45 a 55
1,Ingresos Marginales,Credito,Oct,2016,45 a 55
5,Ingresos Marginales,Credito,Oct,2016,45 a 55
5,Ingresos Marginales,Credito,Oct,2016,45 a 55
4,Ingresos Marginales,Credito,Oct,2016,45 a 55
3,Ingresos Marginales,Credito,Oct,2016,45 a 55
3,Ingresos Marginales,Credito,Oct,2016,45 a 55
2,Ingresos Marginales,Credito,Oct,2016,45 a 55
3,Ingresos Marginales,Credito,Oct,2016,45 a 55
5,Ingresos Marginales,Credito,Oct,2016,55 a 65
4,Ingresos Marginales,Credito,Oct,2016,55 a 65
3,Ingresos Marginales,Credito,Oct,2016,55 a 65
2,Ingresos Marginales,Credito,Oct,2016,55 a 65
2,Ingresos Marginales,Credito,Oct,2016,55 a 65
1,Ingresos Marginales,Credito,Oct,2016,55 a 65
3,Ingresos Marginales,Credito,Oct,2016,55 a 65
2,Ingresos Marginales,Credito,Oct,2016,55 a 65
3,Ingresos Marginales,Credito,Oct,2016,55 a 65
1,Ingresos Marginales,Credito,Oct,2016,65 +
1,Ingresos Marginales,Credito,Oct,2016,65 +
1,Ingresos Marginales,Credito,Oct,2016,65 +
1,Ingresos Marginales,Credito,Oct,2016,65 +
1,Ingresos Marginales,Credito,Oct,2016,65 +
1,Ingresos Marginales,Credito,Oct,2016,65 +
2,Ingresos Marginales,Credito,Oct,2016,65 +
1,Ingresos Marginales,Credito,Oct,2016,65 +
1,Ingresos Marginales,Credito,Oct,2016,65 +
1,Ingresos Marginales,Credito,Oct,2016,65 +
3,Ingresos Marginales,Credito,Oct,2016,65 +
1,Ingresos Marginales,Credito,Oct,2016,65 +
1,Ingresos Marginales,Credito,Oct,2016,65 +
1,Ingresos Marginales,Credito,Oct,2016,65 +
1,Ingresos Marginales,Credito,Oct,2016,65 +
92,Ingresos Marginales,Credito,Nov,2016,Sin Info
1,Ingresos Marginales,Credito,Nov,2016,18 a 25
20,Ingresos Marginales,Credito,Nov,2016,18 a 25
53,Ingresos Marginales,Credito,Nov,2016,18 a 25
